Genre,Words,Counts
comedy,police,2770
comedy,give,2761
comedy,show,2740
comedy,car,2686
comedy,work,2677
comedy,night,2650
comedy,want,2574
comedy,first,2543
comedy,school,2504
comedy,decides,2492
comedy,begin,2488
comedy,way,2470
comedy,next,2413
comedy,away,2367
comedy,plan,2356
comedy,attempt,2338
comedy,year,2300
comedy,run,2256
comedy,job,2252
comedy,mr,2204
comedy,fall,2198
comedy,turn,2157
comedy,daughter,2126
comedy,leaf,2096
comedy,start,2095
comedy,becomes,2080
comedy,call,2071
comedy,son,2048
comedy,another,1996
comedy,party,1984
comedy,child,1952
comedy,meanwhile,1943
comedy,leave,1913
comedy,together,1878
comedy,asks,1878
comedy,story,1877
comedy,young,1858
comedy,escape,1818
comedy,’,1809
comedy,named,1804
comedy,finally,1798
comedy,brother,1791
comedy,boy,1765
comedy,jack,1758
comedy,three,1757
comedy,soon,1750
comedy,men,1731
comedy,married,1707
comedy,eventually,1702
comedy,kill,1673
comedy,order,1662
comedy,relationship,1652
comedy,become,1650
comedy,arrives,1643
comedy,town,1628
comedy,reveals,1602
comedy,room,1596
comedy,say,1593
comedy,head,1587
comedy,like,1582
comedy,still,1569
comedy,john,1564
comedy,old,1543
comedy,set,1524
comedy,know,1517
comedy,fight,1511
comedy,break,1510
comedy,parent,1510
comedy,team,1507
comedy,wedding,1498
comedy,even,1488
comedy,marry,1480
comedy,husband,1463
comedy,play,1438
comedy,marriage,1437
comedy,local,1417
comedy,city,1406
comedy,discovers,1398
comedy,would,1397
comedy,place,1396
comedy,well,1393
comedy,group,1384
comedy,along,1331
comedy,offer,1317
comedy,much,1310
comedy,win,1285
comedy,agrees,1276
comedy,stop,1266
comedy,hotel,1254
comedy,going,1250
comedy,sister,1249
comedy,game,1238
comedy,york,1233
comedy,learns,1232
comedy,company,1222
comedy,visit,1219
comedy,realizes,1210
comedy,instead,1205
comedy,keep,1195
comedy,real,1189
comedy,death,1177
comedy,refuse,1176
comedy,apartment,1173
comedy,left,1163
comedy,couple,1156
comedy,around,1149
comedy,thing,1147
comedy,people,1144
comedy,george,1143
comedy,move,1141
comedy,getting,1140
comedy,mary,1139
comedy,trying,1137
comedy,stay,1136
comedy,bill,1127
comedy,since,1125
comedy,leaving,1119
comedy,business,1116
comedy,due,1109
comedy,name,1100
comedy,never,1096
comedy,movie,1092
comedy,best,1086
comedy,hand,1082
comedy,without,1081
comedy,wxyz,1073
comedy,put,1072
comedy,good,1070
comedy,joe,1067
comedy,last,1066
comedy,girlfriend,1064
comedy,decide,1041
comedy,though,1039
comedy,despite,1036
comedy,dr,1032
comedy,think,1024
comedy,lead,1024
comedy,scene,1020
comedy,officer,1011
comedy,everyone,1004
comedy,student,1004
comedy,world,1001
comedy,harry,998
comedy,arrive,996
comedy,save,994
comedy,sex,990
comedy,body,989
comedy,need,989
comedy,including,980
comedy,killed,980
comedy,upon,974
comedy,drive,974
comedy,tom,970
comedy,hospital,970
comedy,state,965
comedy,several,963
comedy,michael,963
comedy,big,961
comedy,peter,959
comedy,baby,959
comedy,former,957
comedy,office,953
comedy,pay,948
comedy,must,942
short,tom,939
short,jerry,743
short,bug,295
short,stooge,250
short,get,201
short,back,199
short,cat,196
short,head,178
short,spike,174
short,curly,174
short,mouse,159
short,run,156
short,go,155
short,try,154
short,one,147
short,house,144
short,end,141
short,moe,140
short,see,129
short,away,122
short,take,119
short,make,112
short,door,107
short,two,105
short,dog,103
short,time,100
short,chase,100
short,fall,96
short,sam,96
short,find,95
short,come,94
short,open,93
short,larry,92
short,attempt,90
short,around,89
short,father,87
short,hand,84
short,grab,82
short,man,81
short,escape,81
short,tell,79
short,onto,78
short,say,78
short,behind,77
short,daffy,75
short,boy,74
short,like,74
short,hole,72
short,start,70
short,give,70
short,film,68
short,causing,68
short,throw,68
short,turn,68
short,face,68
short,porky,68
short,tail,67
short,home,66
short,return,64
short,girl,64
short,however,64
short,look,64
short,inside,63
short,another,62
short,mr,62
short,begin,61
short,eventually,61
short,way,61
short,catch,61
short,elmer,61
short,soon,60
short,work,59
short,first,59
short,three,59
short,wolf,59
short,mammy,58
short,donald,57
short,show,56
short,quickly,56
short,help,55
short,window,55
short,put,55
short,fire,55
short,stop,55
short,hide,54
short,cartoon,54
short,us,53
short,hit,52
short,trio,52
short,pull,52
short,room,51
short,instead,51
short,rabbit,51
short,new,50
short,baby,50
short,play,49
short,order,48
short,life,48
short,ball,48
short,set,48
short,finally,48
short,bed,46
short,outside,46
short,dead,46
short,scene,45
short,accidentally,45
short,shoot,45
short,plane,45
short,foot,45
short,mouth,45
short,fly,44
short,next,44
short,also,44
short,kitten,44
short,well,43
short,trap,43
short,sylvester,43
short,later,42
short,break,42
short,still,42
short,red,41
short,spot,41
short,leaf,40
short,night,40
short,water,40
short,large,39
short,woman,39
short,town,39
short,land,39
short,top,39
short,place,39
short,call,39
short,little,38
short,using,38
short,want,38
short,duck,38
short,upon,38
short,several,38
short,air,38
short,walk,38
short,lightning,38
short,going,37
short,trying,37
short,shemp,37
short,friend,36
short,fight,36
short,stick,36
short,knock,36
short,asks,36
short,tree,36
short,story,35
short,table,35
short,light,35
short,cause,35
short,wake,35
short,decides,34
short,fatty,34
short,cuckoo,34
short,becomes,34
short,plan,34
short,board,34
short,ground,34
short,along,33
short,floor,33
short,car,33
short,getting,33
short,old,33
short,pete,33
short,nibble,33
short,train,32
short,gun,32
short,jump,32
short,bird,32
short,topsy,32
short,mike,32
short,daughter,31
short,named,31
short,front,31
short,think,31
short,audience,31
short,mother,31
short,bottle,31
short,ben,31
short,line,30
short,would,30
short,leaving,30
short,money,30
short,climb,30
short,read,30
short,drop,30
short,day,30
short,thinking,30
short,son,30
short,tyke,30
short,last,29
short,good,29
short,short,29
short,even,29
short,keep,29
short,trick,29
action,kill,3415
action,one,2711
action,police,2586
action,get,2538
action,find,2533
action,take,2409
action,father,2012
action,go,1982
action,escape,1892
action,killed,1828
action,tell,1795
action,also,1663
action,back,1651
action,help,1647
action,two,1626
action,fight,1614
action,life,1600
action,friend,1599
action,later,1529
action,love,1474
action,brother,1454
action,meet,1441
action,men,1415
action,time,1394
action,family,1385
action,come,1381
action,son,1376
action,death,1356
action,man,1329
action,however,1321
action,make,1295
action,day,1285
action,try,1274
action,return,1188
action,car,1152
action,gang,1117
action,officer,1099
action,plan,1084
action,money,1074
action,attempt,1067
action,team,1055
action,give,1045
action,new,1042
action,house,1029
action,order,1010
action,end,999
action,attack,996
action,away,987
action,year,978
action,home,970
action,daughter,961
action,killing,955
action,meanwhile,948
action,see,931
action,force,931
action,group,925
action,fall,908
action,reveals,901
action,wife,901
action,film,888
action,mother,887
action,’,885
action,way,881
action,save,876
action,want,840
action,girl,835
action,decides,825
action,shoot,808
action,people,803
action,named,781
action,arrives,780
action,city,780
action,start,774
action,first,759
action,another,758
action,begin,755
action,know,754
action,run,747
action,agent,745
action,hand,733
action,story,723
action,call,721
action,bond,716
action,set,713
action,work,709
action,head,703
action,sister,693
action,next,691
action,leave,685
action,village,681
action,murder,679
action,turn,672
action,leaf,670
action,asks,666
action,night,664
action,place,653
action,soon,645
action,local,642
action,along,641
action,gun,623
action,child,622
action,dead,618
action,drug,617
action,member,617
action,stop,616
action,rescue,601
action,john,601
action,finally,597
action,manages,596
action,shot,591
action,would,590
action,young,588
action,lead,583
action,three,582
action,train,574
action,using,571
action,becomes,568
action,eventually,566
action,woman,561
action,revealed,560
action,henchman,559
action,refuse,549
action,show,548
action,leader,543
action,due,541
action,fire,537
action,revenge,534
action,battle,533
action,still,532
action,become,529
action,crime,527
action,jack,518
action,hospital,518
action,behind,513
action,mission,511
action,army,507
action,singh,505
action,former,504
action,power,494
action,well,493
action,scene,492
action,body,491
action,us,489
action,king,484
action,break,482
action,bomb,482
action,world,477
action,vijay,477
action,discovers,476
action,taken,476
action,case,475
action,several,474
action,inspector,474
action,criminal,474
action,school,473
action,say,465
action,ship,461
action,arrive,460
action,last,460
action,like,458
action,prison,456
action,state,455
action,learns,455
action,boy,454
action,old,452
action,leaving,452
action,terrorist,451
action,arrest,449
action,arjun,448
action,name,446
action,join,445
action,chase,443
action,agrees,440
action,use,432
action,left,431
action,job,431
action,war,430
action,town,425
action,secret,424
action,instead,419
action,guard,418
action,soldier,417
action,wxyz,417
action,upon,410
action,arrested,407
action,station,407
action,real,405
action,defeat,403
action,together,402
action,reach,401
action,face,400
action,parent,400
action,realizes,397
action,including,396
action,even,395
action,though,392
action,steal,389
action,building,387
action,able,386
action,sent,385
crime,police,2101
crime,get,1369
crime,kill,1363
crime,one,1342
crime,find,1328
crime,go,1251
crime,take,1215
crime,money,1107
crime,tell,1055
crime,man,993
crime,two,930
crime,car,927
crime,murder,916
crime,gang,877
crime,back,872
crime,life,840
crime,killed,817
crime,friend,801
crime,later,792
crime,home,773
crime,wife,729
crime,house,726
crime,men,714
crime,also,712
crime,new,706
crime,death,687
crime,father,686
crime,escape,681
crime,try,661
crime,help,660
crime,return,655
crime,time,655
crime,make,645
crime,shoot,643
crime,meet,639
crime,gun,629
crime,however,625
crime,day,607
crime,crime,606
crime,brother,598
crime,plan,595
crime,give,591
crime,family,582
crime,come,581
crime,away,551
crime,son,539
crime,see,535
crime,woman,529
crime,attempt,526
crime,officer,523
crime,prison,521
crime,turn,519
crime,end,518
crime,film,517
crime,another,516
crime,call,515
crime,case,509
crime,drug,509
crime,year,508
crime,night,490
crime,work,487
crime,dead,481
crime,begin,481
crime,criminal,479
crime,daughter,472
crime,run,470
crime,detective,457
crime,asks,456
crime,young,455
crime,love,452
crime,want,451
crime,order,450
crime,bank,436
crime,becomes,434
crime,decides,426
crime,shot,425
crime,frank,425
crime,killing,424
crime,next,421
crime,way,419
crime,leave,419
crime,’,417
crime,leaf,412
crime,john,404
crime,joe,402
crime,job,399
crime,reveals,395
crime,gangster,392
crime,body,384
crime,robbery,383
crime,visit,379
crime,first,374
crime,member,374
crime,know,372
crime,set,371
crime,soon,369
crime,arrives,369
crime,named,368
crime,found,366
crime,jack,366
crime,mother,365
crime,local,364
crime,three,359
crime,meanwhile,357
crime,nick,357
crime,refuse,352
crime,bos,351
crime,killer,348
crime,agent,347
crime,room,339
crime,child,336
crime,girl,336
crime,jimmy,335
crime,apartment,332
crime,say,331
crime,story,325
crime,wxyz,322
crime,show,321
crime,start,319
crime,city,318
crime,would,315
crime,force,314
crime,head,314
crime,boy,311
crime,fall,308
crime,eventually,307
crime,scene,306
crime,suspect,301
crime,partner,298
crime,arrested,297
crime,johnny,295
crime,former,293
crime,offer,293
crime,cop,292
crime,lead,291
crime,arrest,289
crime,business,289
crime,harry,288
crime,hand,287
crime,tom,285
crime,fight,284
crime,evidence,283
crime,break,283
crime,together,281
crime,drive,280
crime,become,279
crime,learns,278
crime,steal,276
crime,agrees,276
crime,old,275
crime,discovers,272
crime,deal,271
crime,well,271
crime,place,270
crime,team,268
crime,hospital,267
crime,left,266
crime,husband,266
crime,town,263
crime,along,262
crime,michael,259
crime,still,258
crime,several,257
crime,ray,254
crime,group,253
crime,pay,253
crime,leaving,249
crime,girlfriend,248
crime,stop,246
crime,realizes,245
crime,name,244
crime,bill,243
crime,murdered,243
crime,office,243
crime,taken,242
crime,using,241
crime,arrive,240
crime,people,239
crime,inspector,238
crime,instead,237
crime,put,237
crime,working,237
crime,club,236
crime,behind,235
crime,station,235
crime,york,234
crime,manages,233
crime,state,233
crime,tony,233
crime,involved,229
crime,hotel,229
crime,attack,229
crime,mr,228
crime,eddie,228
crime,even,227
crime,fire,227
crime,phone,227
crime,train,225
crime,jail,225
crime,sister,224
biography,wxyz,660
biography,one,453
biography,film,421
biography,new,402
biography,life,378
biography,later,351
biography,go,342
biography,time,333
biography,take,316
biography,begin,314
biography,return,303
biography,tell,301
biography,family,300
biography,get,288
biography,becomes,288
biography,home,287
biography,year,285
biography,day,281
biography,find,277
biography,friend,273
biography,first,266
biography,father,259
biography,make,253
biography,work,250
biography,two,248
biography,back,248
biography,show,247
biography,meet,239
biography,also,230
biography,man,226
biography,end,220
biography,wife,214
biography,mother,211
biography,child,206
biography,however,203
biography,story,197
biography,young,192
biography,see,190
biography,come,188
biography,eventually,187
biography,death,184
biography,war,183
biography,love,176
biography,help,175
biography,state,173
biography,become,172
biography,brother,172
biography,son,169
biography,night,161
biography,start,160
biography,team,160
biography,soon,158
biography,men,156
biography,give,156
biography,game,155
biography,want,152
biography,leaf,149
biography,house,149
biography,york,144
biography,visit,143
biography,world,142
biography,finally,141
biography,decides,141
biography,refuse,137
biography,next,136
biography,play,136
biography,try,135
biography,school,135
biography,kill,132
biography,another,132
biography,order,131
biography,job,131
biography,woman,129
biography,john,128
biography,leave,128
biography,fight,126
biography,money,126
biography,people,126
biography,despite,124
biography,would,124
biography,daughter,123
biography,scene,122
biography,attempt,122
biography,asks,121
biography,away,120
biography,prison,120
biography,way,119
biography,police,118
biography,win,116
biography,several,115
biography,including,115
biography,set,114
biography,relationship,114
biography,run,113
biography,city,112
biography,billy,112
biography,lead,111
biography,american,111
biography,say,106
biography,even,106
biography,fall,105
biography,call,104
biography,move,104
biography,success,104
biography,learns,104
biography,student,104
biography,drug,104
biography,support,103
biography,boy,103
biography,well,102
biography,george,102
biography,party,99
biography,sister,99
biography,killed,98
biography,jim,98
biography,join,97
biography,u,96
biography,still,96
biography,many,95
biography,never,95
biography,shot,94
biography,career,94
biography,three,94
biography,husband,93
biography,named,93
biography,without,93
biography,turn,93
biography,last,92
biography,result,92
biography,following,92
biography,offer,91
biography,president,91
biography,army,90
biography,member,90
biography,agrees,89
biography,king,88
biography,gang,88
biography,luther,88
biography,dy,87
biography,final,87
biography,upon,86
biography,court,86
biography,much,86
biography,stop,86
biography,radio,86
biography,break,85
biography,hospital,85
biography,book,84
biography,part,83
biography,country,83
biography,white,83
biography,fire,82
biography,old,82
biography,car,82
biography,music,82
biography,group,82
biography,attack,82
biography,pratap,82
biography,surya,82
biography,working,81
biography,plan,81
biography,marriage,81
biography,together,80
biography,though,80
biography,open,80
biography,band,79
biography,joan,79
biography,god,79
biography,arrives,78
biography,officer,78
biography,head,77
biography,escape,77
biography,song,77
biography,local,77
biography,meeting,77
biography,due,76
biography,movie,76
biography,united,76
biography,force,76
biography,’,76
biography,ravi,76
biography,hand,75
biography,place,75
biography,louis,75
biography,keep,75
biography,face,75
biography,player,75
biography,room,74
biography,instead,74
biography,long,74
biography,married,74
biography,public,74
biography,like,74
biography,belief,73
biography,travel,73
biography,paul,73
biography,stage,72
biography,company,72
biography,around,72
biography,second,72
drama,one,7778
drama,go,7495
drama,find,7244
drama,life,7172
drama,get,7063
drama,father,7046
drama,take,6954
drama,tell,6873
drama,love,6435
drama,family,5925
drama,friend,5828
drama,home,5622
drama,back,5467
drama,day,5232
drama,mother,5223
drama,two,5178
drama,return,4960
drama,time,4952
drama,man,4827
drama,new,4816
drama,son,4694
drama,later,4652
drama,come,4610
drama,also,4554
drama,wife,4486
drama,film,4409
drama,meet,4404
drama,make,4368
drama,house,4218
drama,see,4189
drama,police,3925
drama,year,3822
drama,try,3817
drama,help,3721
drama,young,3694
drama,woman,3684
drama,however,3643
drama,child,3613
drama,daughter,3604
drama,money,3556
drama,end,3509
drama,work,3434
drama,away,3412
drama,begin,3359
drama,give,3342
drama,becomes,3192
drama,night,3142
drama,death,3112
drama,first,3104
drama,brother,3081
drama,girl,3039
drama,school,3002
drama,want,2977
drama,leaf,2965
drama,asks,2952
drama,kill,2944
drama,story,2865
drama,decides,2829
drama,leave,2751
drama,way,2695
drama,fall,2693
drama,car,2685
drama,husband,2644
drama,run,2614
drama,another,2548
drama,next,2539
drama,start,2530
drama,wxyz,2516
drama,killed,2496
drama,men,2479
drama,boy,2414
drama,attempt,2400
drama,john,2394
drama,relationship,2375
drama,soon,2374
drama,turn,2367
drama,job,2341
drama,show,2317
drama,’,2227
drama,call,2198
drama,eventually,2197
drama,order,2166
drama,sister,2163
drama,together,2142
drama,plan,2141
drama,visit,2131
drama,marriage,2130
drama,refuse,2123
drama,know,2118
drama,married,2109
drama,become,2100
drama,finally,2083
drama,say,2066
drama,would,1973
drama,marry,1971
drama,set,1970
drama,fight,1967
drama,town,1962
drama,old,1960
drama,escape,1939
drama,mr,1926
drama,city,1891
drama,war,1880
drama,people,1880
drama,named,1857
drama,meanwhile,1856
drama,hospital,1855
drama,still,1852
drama,even,1843
drama,parent,1838
drama,local,1799
drama,room,1789
drama,three,1781
drama,arrives,1766
drama,offer,1745
drama,well,1717
drama,murder,1711
drama,reveals,1699
drama,place,1697
drama,left,1686
drama,like,1684
drama,officer,1647
drama,party,1644
drama,break,1639
drama,learns,1630
drama,village,1620
drama,stay,1591
drama,discovers,1576
drama,never,1574
drama,state,1558
drama,agrees,1537
drama,last,1520
drama,world,1518
drama,move,1508
drama,jack,1506
drama,leaving,1504
drama,though,1501
drama,group,1496
drama,hand,1481
drama,mary,1469
drama,stop,1464
drama,dead,1456
drama,play,1455
drama,keep,1451
drama,along,1446
drama,name,1428
drama,much,1426
drama,dr,1418
drama,live,1417
drama,head,1412
drama,student,1408
drama,dy,1403
drama,around,1392
drama,realizes,1371
drama,joe,1356
drama,despite,1352
drama,without,1348
drama,former,1348
drama,going,1346
drama,lead,1345
drama,prison,1345
drama,attack,1341
drama,shoot,1341
drama,scene,1337
drama,doctor,1331
drama,affair,1329
drama,due,1324
drama,force,1305
drama,george,1293
drama,business,1289
drama,couple,1287
drama,save,1270
drama,living,1270
drama,upon,1260
drama,drug,1260
drama,team,1260
drama,york,1257
drama,gun,1257
drama,instead,1256
drama,since,1256
drama,good,1250
drama,train,1250
drama,paul,1246
drama,body,1240
drama,david,1234
drama,gang,1230
drama,look,1228
drama,several,1226
drama,apartment,1221
drama,put,1216
drama,member,1203
drama,feel,1203
drama,found,1198
drama,taken,1195
drama,baby,1191
drama,join,1190
drama,many,1187
drama,american,1183
drama,michael,1183
drama,shot,1180
adventure,find,860
adventure,take,782
adventure,one,761
adventure,back,676
adventure,return,618
adventure,escape,609
adventure,father,604
adventure,kill,570
adventure,two,569
adventure,help,562
adventure,ship,560
adventure,tell,545
adventure,men,537
adventure,go,535
adventure,get,500
adventure,king,486
adventure,island,452
adventure,life,430
adventure,however,421
adventure,friend,414
adventure,time,409
adventure,captain,408
adventure,new,406
adventure,killed,398
adventure,also,397
adventure,group,396
adventure,make,395
adventure,man,391
adventure,later,390
adventure,attack,383
adventure,love,382
adventure,fight,380
adventure,day,377
adventure,try,372
adventure,away,370
adventure,order,358
adventure,son,343
adventure,give,333
adventure,come,332
adventure,death,332
adventure,rescue,332
adventure,meet,329
adventure,john,325
adventure,first,321
adventure,attempt,319
adventure,home,317
adventure,jack,314
adventure,fall,313
adventure,plan,313
adventure,see,304
adventure,way,302
adventure,family,300
adventure,year,298
adventure,set,290
adventure,tarzan,284
adventure,crew,282
adventure,city,274
adventure,save,273
adventure,leave,269
adventure,force,269
adventure,arrives,263
adventure,night,260
adventure,named,259
adventure,brother,259
adventure,begin,258
adventure,next,256
adventure,three,254
adventure,film,250
adventure,meanwhile,246
adventure,boy,246
adventure,child,245
adventure,wxyz,243
adventure,end,243
adventure,battle,242
adventure,mother,241
adventure,woman,237
adventure,pirate,237
adventure,reveals,235
adventure,jim,234
adventure,daughter,233
adventure,becomes,232
adventure,young,232
adventure,decides,230
adventure,eventually,230
adventure,captured,227
adventure,another,225
adventure,army,224
adventure,war,224
adventure,lead,223
adventure,run,222
adventure,wife,219
adventure,soldier,213
adventure,want,212
adventure,turn,212
adventure,discovers,212
adventure,killing,212
adventure,join,212
adventure,head,212
adventure,native,210
adventure,girl,209
adventure,refuse,207
adventure,soon,207
adventure,story,206
adventure,along,206
adventure,boat,205
adventure,treasure,205
adventure,team,203
adventure,world,202
adventure,people,202
adventure,old,201
adventure,british,200
adventure,fire,200
adventure,gold,198
adventure,village,196
adventure,de,196
adventure,hand,193
adventure,upon,192
adventure,taken,188
adventure,become,187
adventure,’,185
adventure,harry,185
adventure,offer,183
adventure,water,181
adventure,dead,181
adventure,asks,181
adventure,land,181
adventure,manages,180
adventure,house,180
adventure,show,179
adventure,queen,177
adventure,free,176
adventure,place,175
adventure,leaving,175
adventure,last,174
adventure,jungle,174
adventure,finally,173
adventure,tribe,172
adventure,ben,171
adventure,richard,171
adventure,power,171
adventure,still,169
adventure,reach,169
adventure,using,169
adventure,sea,168
adventure,learns,168
adventure,stop,168
adventure,leaf,166
adventure,capture,165
adventure,leader,164
adventure,encounter,163
adventure,agrees,163
adventure,work,162
adventure,travel,162
adventure,local,162
adventure,steal,160
adventure,left,158
adventure,arrive,158
adventure,shoot,158
adventure,guard,158
adventure,break,156
adventure,together,153
adventure,lost,153
adventure,must,153
adventure,police,153
adventure,sword,152
adventure,led,151
adventure,england,151
adventure,say,151
adventure,discover,150
adventure,us,149
adventure,american,148
adventure,sir,148
adventure,call,147
adventure,dog,147
adventure,use,146
adventure,tom,146
adventure,found,145
adventure,search,145
adventure,money,144
adventure,town,144
adventure,behind,143
adventure,robin,143
adventure,several,142
adventure,white,141
adventure,prince,140
adventure,start,140
adventure,others,140
adventure,instead,137
adventure,sends,137
adventure,despite,136
adventure,mr,136
adventure,party,136
adventure,know,136
adventure,many,136
adventure,secret,136
adventure,castle,134
adventure,former,133
adventure,called,133
adventure,attacked,132
adventure,stay,132
fantasy,find,798
fantasy,one,715
fantasy,back,598
fantasy,take,584
fantasy,tell,564
fantasy,father,540
fantasy,return,532
fantasy,kill,528
fantasy,king,501
fantasy,life,501
fantasy,time,487
fantasy,two,447
fantasy,home,441
fantasy,help,437
fantasy,love,431
fantasy,go,426
fantasy,later,411
fantasy,get,389
fantasy,see,380
fantasy,escape,377
fantasy,day,375
fantasy,year,360
fantasy,death,359
fantasy,also,359
fantasy,however,357
fantasy,child,357
fantasy,make,355
fantasy,give,353
fantasy,friend,345
fantasy,power,343
fantasy,meet,341
fantasy,away,338
fantasy,fight,333
fantasy,try,329
fantasy,mother,328
fantasy,dragon,315
fantasy,come,312
fantasy,world,303
fantasy,human,301
fantasy,family,297
fantasy,attempt,297
fantasy,attack,296
fantasy,harry,296
fantasy,begin,295
fantasy,demon,290
fantasy,named,289
fantasy,fall,287
fantasy,night,286
fantasy,new,284
fantasy,house,283
fantasy,man,280
fantasy,way,271
fantasy,order,268
fantasy,magic,268
fantasy,save,265
fantasy,reveals,264
fantasy,killed,261
fantasy,son,259
fantasy,girl,258
fantasy,group,258
fantasy,turn,253
fantasy,arrives,250
fantasy,first,247
fantasy,end,239
fantasy,next,238
fantasy,jack,234
fantasy,boy,229
fantasy,body,225
fantasy,city,220
fantasy,leave,219
fantasy,set,219
fantasy,meanwhile,217
fantasy,witch,211
fantasy,wukong,209
fantasy,us,208
fantasy,battle,207
fantasy,story,207
fantasy,becomes,206
fantasy,brother,205
fantasy,white,204
fantasy,mr,203
fantasy,school,203
fantasy,woman,202
fantasy,asks,201
fantasy,show,201
fantasy,queen,201
fantasy,castle,200
fantasy,young,198
fantasy,leaf,198
fantasy,three,195
fantasy,daughter,194
fantasy,people,193
fantasy,another,192
fantasy,discovers,190
fantasy,plan,189
fantasy,run,189
fantasy,decides,187
fantasy,place,182
fantasy,peter,182
fantasy,army,182
fantasy,men,181
fantasy,appears,181
fantasy,become,180
fantasy,form,180
fantasy,stop,180
fantasy,giant,178
fantasy,soon,176
fantasy,force,176
fantasy,head,174
fantasy,old,173
fantasy,edward,173
fantasy,town,172
fantasy,sword,171
fantasy,last,170
fantasy,use,170
fantasy,wife,169
fantasy,using,168
fantasy,ship,168
fantasy,forest,167
fantasy,finally,167
fantasy,killing,167
fantasy,still,165
fantasy,village,164
fantasy,like,163
fantasy,learns,163
fantasy,film,162
fantasy,prince,161
fantasy,want,160
fantasy,sister,159
fantasy,would,158
fantasy,refuse,158
fantasy,upon,158
fantasy,must,158
fantasy,fly,157
fantasy,wxyz,156
fantasy,eventually,156
fantasy,leaving,154
fantasy,stone,154
fantasy,wish,153
fantasy,war,153
fantasy,free,151
fantasy,spirit,151
fantasy,hand,150
fantasy,dead,148
fantasy,rescue,148
fantasy,encounter,148
fantasy,along,147
fantasy,book,146
fantasy,god,146
fantasy,able,146
fantasy,lead,146
fantasy,watch,145
fantasy,realizes,145
fantasy,princess,144
fantasy,fairy,142
fantasy,work,141
fantasy,instead,141
fantasy,explains,141
fantasy,break,140
fantasy,causing,139
fantasy,together,139
